genre,zcr,spectral_c,rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
blues,69150,2068.3584755845045,4231.765697505801,-95.4172134399414,105.22087860107422,-26.94136619567871,60.80900573730469,-4.836373805999756,21.534189224243164,-13.509191513061523,12.124086380004883,-20.229076385498047,12.142189979553223,-5.2252397537231445,10.261720657348633,-9.443687438964844,3.8773930072784424,-10.177438735961914,3.584852933883667,-3.1131558418273926,0.1906857192516327,0.8431236743927002,-3.4170730113983154
blues,64562,1946.3310796193784,3955.531172962587,-67.73307037353516,111.70729064941406,-34.63865280151367,61.31437301635742,0.05263520032167435,30.556970596313477,-12.68790340423584,21.154878616333008,-13.119317054748535,16.277116775512695,-6.327084064483643,12.3005952835083,-12.468253135681152,1.673646330833435,-5.137703895568848,4.643720626831055,-6.910592079162598,1.04120934009552,-4.727178573608398,-0.6621269583702087
blues,70639,1977.2342507767992,3943.4489309926043,-55.6075439453125,114.9316177368164,-37.031944274902344,64.8895034790039,-7.1417155265808105,15.237939834594727,-16.232675552368164,18.631574630737305,-9.752266883850098,21.454282760620117,-5.648910999298096,12.788084983825684,-16.53047752380371,3.792917490005493,-7.900901794433594,8.47049331665039,-4.071422100067139,3.2033138275146484,-5.184596538543701,-1.2799006700515747
blues,111011,2503.94548833885,5077.372752320186,-82.5050048828125,94.15338897705078,-27.101465225219727,75.66221618652344,-27.513669967651367,35.57133102416992,-20.290781021118164,25.110946655273438,-15.360645294189453,11.34438419342041,-13.393383026123047,8.138589859008789,-8.497068405151367,8.291397094726562,-10.344198226928711,-3.467912435531616,-5.226762771606445,-2.5885462760925293,-8.359232902526855,-6.983890056610107
blues,74951,2032.001859230746,4023.561439602668,-98.74343872070312,104.79364776611328,-35.09825134277344,60.701812744140625,-2.833249092102051,22.234495162963867,-7.831171035766602,19.035850524902344,-11.573602676391602,17.018518447875977,-5.3761515617370605,12.200968742370605,-9.956364631652832,0.3533473312854767,-4.268688201904297,6.133698463439941,-4.822604179382324,1.500581979751587,-1.4938404560089111,3.5092010498046875
blues,71883,2224.1107373201194,4700.23360462587,-86.47736358642578,92.6988754272461,-15.325850486755371,54.053932189941406,0.8953606486320496,31.571151733398438,-14.603639602661133,23.317848205566406,-14.964166641235352,15.332833290100098,-7.043209075927734,12.178524017333984,-6.086116313934326,7.028061389923096,-5.800630569458008,7.428326606750488,-6.076793670654297,3.3958117961883545,-4.281493186950684,1.2262887954711914
blues,82923,2371.4805438318162,5005.229027697216,-121.44898223876953,96.0805435180664,-19.589841842651367,48.03022384643555,-38.77530288696289,24.75970458984375,-32.9304313659668,8.096977233886719,-17.808059692382812,6.114920139312744,-19.98377227783203,6.8023176193237305,-19.32695960998535,-0.11432737112045288,-12.25440502166748,-4.928004741668701,-10.414239883422852,-2.043780565261841,-1.7626904249191284,-3.9624533653259277
blues,65186,2159.3919998358315,4684.529188116299,-133.01597595214844,105.73445129394531,-22.14999771118164,41.83110427856445,-26.984575271606445,19.115875244140625,-26.562515258789062,19.230762481689453,-15.338011741638184,6.986509323120117,-10.808671951293945,6.79641580581665,-11.725245475769043,4.39389705657959,-6.027782440185547,1.9619956016540527,-12.30911636352539,3.256354808807373,-8.804637908935547,-3.3718671798706055
blues,82054,2333.510453703183,4942.594552095417,-2.510369300842285,101.25531768798828,-33.92262268066406,41.52524948120117,-13.803001403808594,31.917938232421875,-21.86882781982422,24.465660095214844,-15.869251251220703,15.800548553466797,-14.362422943115234,12.509906768798828,-13.368964195251465,6.117488384246826,-9.056480407714844,5.043135643005371,-11.329320907592773,3.169689178466797,-4.570638656616211,-4.037943363189697
blues,73923,2207.2191647229342,4658.382916727088,-28.951168060302734,104.51781463623047,-30.971534729003906,38.158451080322266,-8.001604080200195,30.886062622070312,-20.60415267944336,25.81614875793457,-12.962701797485352,16.937759399414062,-12.27035140991211,10.782378196716309,-10.557270050048828,6.877261161804199,-10.293695449829102,6.957574844360352,-10.259580612182617,0.7047023773193359,-5.999725818634033,1.3507860898971558
